"Schema","Schema.URL","Schema.ERD.URL","Table","Table.URL","Column.name","Data.type","Default.value","Value.constraint","Default.constraint","Identity","Nullable","Description"
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","job_title","nvarchar(100)","","",,"false","true","This is the user's job title."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","educ_level","numeric(2,0)","","",,"false","true","This is a user's education level.
                0 = None
                8 = K-8
                12 = High school
                13 = Freshman
                14 = Sophomore
                15 = Junior
                16 = Senior
                18 = Graduate School
                20 = Post Graduate School"
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","country","nvarchar(50)","","",,"false","true","This is the user's country."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","middlename","nvarchar(100)","","",,"false","true","This is the user's middle name."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","passwd","varchar(400)","","",,"false","false","This is the encrypted user's password."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","dtmodified","datetime","NOW","",,"false","true","This is the datetime when the user is last modified."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","data_src_pk1","id","2","",,"false","false","This is a reference to the Data Source associated with this user, used for SIS integration."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","cld_id","nvarchar(255)","","",,"false","true","Id of the user's cloud profile."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","street_1","nvarchar(100)","","",,"false","true","This the user's first line street address."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","b_phone_1","nvarchar(50)","","",,"false","true","This is the user's business phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","uuid","nvarchar(32)","","",,"false","true","A unique (generated) identifier for this user.  Sent as the user_id in LTI launches."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","educ_level","int","","",,"false","true",""
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","city","nvarchar(50)","","",,"false","true","This is user's city."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","locale","varchar(20)","","",,"false","true","This is the locale that the user wishes to view the application in."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","dtcreated","datetime","NOW","",,"false","false","This is the datetime when the user is created."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","sos_id_pk2","id","1","",,"false","false","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","system_role","nvarchar(50)","","",,"false","false","This is the user's primary system role.
                N = None
                C = Course Administrator
                U = Guest
                BB_LE_ADMIN = Learning Environment Administrator
                O = Observer
                R = Support
                Z = System Administrator
                H = System Support
                A = User Administrator"
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","cdromdrive_pc","char(1)","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","job_title","nvarchar(100)","","",,"false","true","This is the user's job title."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","company","nvarchar(100)","","",,"false","true","This is the user's company."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","b_phone_2","nvarchar(50)","","",,"false","true","This is the user's secondary business phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","cld_id","nvarchar(255)","","",,"false","true","Id of the user's cloud profile."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","email","varchar(100)","","",,"false","true","This is the user's email address."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","student_id","nvarchar(100)","","",,"false","true","Student ID as assigned by the institution. Uniqueness is not enforced on this field, it is used to store information only."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","available_ind","char(1)","'Y'","indicator107
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user is available or unavailable within the system. Unavailable users cannot log in."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","city","nvarchar(50)","","",,"false","true","This is user's city."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","pk1","id","","",,"true","false","This is the surrogate primary key for the table."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","data_src_pk1","id","","",,"false","true","This is a reference to the Data Source associated with this user, used for SIS integration."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","work_ind","char(1)","'N'","indicator105
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's work information should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","email_ind","char(1)","'N'","indicator106
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's email address should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","birthdate","datetime","","",,"false","true","This is the user's birth date."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","week_first_day","char(1)","","fdotw_enum
                   0
                                  
                   1
                                  
                   6",,"false","true","This is the user's default first day of the week. 0 = Sunday, 1 = Monday, 6 = Saturday"
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","department","nvarchar(100)","","",,"false","true","This is the user's department."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","company","nvarchar(100)","","",,"false","true","This is the user's company."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","im_account","nvarchar(64)","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","title","nvarchar(100)","","",,"false","true","This is the user's title. E.g. Mr., Dr., etc."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","educ_level","numeric(2,0)","","",,"false","true","This is a user's education level.
                0 = None
                8 = K-8
                12 = High school
                13 = Freshman
                14 = Sophomore
                15 = Junior
                16 = Senior
                18 = Graduate School
                20 = Post Graduate School"
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","cdromdrive_mac","nvarchar(20)","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","gender","char(1)","","gender_enum
                   M
                                  
                   F",,"false","true","This is the user's gender."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","h_fax","nvarchar(50)","","",,"false","true","This is the user's home fax number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","uuid","nvarchar(32)","","",,"false","true","A unique (generated) identifier for this user.  Sent as the user_id in LTI launches."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","cld_avatar_url","nvarchar(512)","","",,"false","true","The URL of the user's cloud avatar img."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","webpage","varchar(100)","","",,"false","true","This is the user's webpage."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","public_ind","char(1)","'N'","indicator102
                   Y
                          Everyone
          
                   N
                          Nobody
          
                   C
                          Classmates",,"false","false","This is a boolean (Y/N) indicator of whether the user's information should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","state","nvarchar(50)","","",,"false","true","This is user's state."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","zip_code","nvarchar(50)","","",,"false","true","This is the user's zip code."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","im_type","nvarchar(64)","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","student_id","nvarchar(100)","","",,"false","true","This is the user's student id."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","birthdate","datetime","","",,"false","true","This is the user's birth date."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","phone_ind","char(1)","'N'","indicator104
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's phone number should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","pk1","id","","",,"true","false","This is the surrogate primary key for the table."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","settings","ntext","","",,"false","true","This is free-form settings data associated with the user."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","h_fax","nvarchar(50)","","",,"false","true","This is the user's home fax number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","state","nvarchar(50)","","",,"false","true","This is user's state."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","commerce_role","int","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","calendar_type","char(2)","","cal_type_urs_enum_inst
                   GG
                                  
                   HH
                                  
                   GH
                                  
                   HG",,"false","true","This is user default calendar. GG = Gregorian, HH = Hijri, GH = Gregorian-Hijri, HG = Hijri-Gregorian."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","last_login_date","datetime","","",,"false","true","This is the datetime the user last logged on to BB Learn."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","street_1","nvarchar(100)","","",,"false","true","This the user's first line street address."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","street_2","nvarchar(100)","","",,"false","true","This the user's second line street address."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","cdromdrive_pc","char(1)","","",,"false","true","One character identifying the drive of the CD-ROM drive on the users personal computer. This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","email_ind","char(1)","'N'","indicator106
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's email address should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","title","nvarchar(100)","","",,"false","true","This is the user's title. E.g. Mr., Dr., etc."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","m_phone","nvarchar(50)","","",,"false","true","This is the user's mobile phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","institution_roles_pk1","id","1","",,"false","false","This is the foreign key referencing Institution_Roles table. This is the user's primary institutional role."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","h_phone_2","nvarchar(50)","","",,"false","true","This is the user's secondary home phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","commerce_role","int","","",,"false","true","This field relates to a Blackboard.com value. It is only relevant in the context of Blackboard.com. This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","locale","varchar(20)","","",,"false","true","This is the locale that the user wishes to view the application in."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","address_ind","char(1)","'N'","indicator103
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's address should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","suffix","nvarchar(100)","","",,"false","true","This is the suffix on the user's name."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","dtcreated","datetime","NOW","",,"false","false","This is the datetime when the user is created."
